cod_ocorrencia;ano;mes_ano;munic;mcirc;regiao;roubo_rua
446;2003;2003m04;Barra do Pirai;3300308;Interior;1
447;2003;2003m04;Resende;3304201;Interior;16
448;2003;2003m04;Barra Mansa;3300407;Interior;7
449;2003;2003m04;Valença;3306107;Interior;0
450;2003;2003m04;Rio das Flores;3304508;Interior;0
451;2003;2003m04;Volta Redonda;3306305;Interior;36
452;2003;2003m04;"Piraí;Pinheiral";9999988;Interior;1
453;2003;2003m04;Vassouras;3306206;Interior;0
454;2003;2003m04;"Miguel Pereira;Paty dos Alferes";9999999;Interior;1
455;2003;2003m04;Mendes;3302809;Interior;0
456;2003;2003m04;Engenheiro Paulo de Frontin;3301801;Interior;1
457;2003;2003m04;Itatiaia;3302254;Interior;1
458;2003;2003m04;"Porto Real;Quatis";9999992;Interior;2
459;2003;2003m04;São José do Vale do Rio Preto;3305158;Interior;0
460;2003;2003m04;Petrópolis;3303906;Interior;12
461;2003;2003m04;Petrópolis;3303906;Interior;1
462;2003;2003m04;Paraíba do Sul;3303708;Interior;2
463;2003;2003m04;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;7
464;2003;2003m04;Sapucaia;3305406;Interior;0
465;2003;2003m04;Teresópolis;3305802;Interior;2
466;2003;2003m04;Sumidouro;3305703;Interior;0
467;2003;2003m04;Carmo;3301207;Interior;0
468;2003;2003m04;Araruama;3300209;Interior;4
469;2003;2003m04;Rio Bonito;3304300;Interior;2
470;2003;2003m04;Silva Jardim;3305604;Interior;0
471;2003;2003m04;Casimiro de Abreu;3301306;Interior;0
472;2003;2003m04;Conceição de Macabú;3301405;Interior;0
473;2003;2003m04;"Macaé;Quissamã;Carapebus";9999984;Interior;28
474;2003;2003m04;Saquarema;3305505;Interior;3
475;2003;2003m04;São Pedro da Aldeia;3305208;Interior;5
476;2003;2003m04;"Cabo Frio;Arraial do Cabo";9999985;Interior;25
477;2003;2003m04;Armação dos Búzios;3300233;Interior;7
478;2003;2003m04;Rio das Ostras;3304524;Interior;1
479;2003;2003m04;Iguaba Grande;3301876;Interior;1
480;2003;2003m04;Campos dos Goytacazes;3301009;Interior;69
481;2003;2003m04;Itaocara;3302106;Interior;0
482;2003;2003m04;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
483;2003;2003m04;Miracema;3303005;Interior;1
484;2003;2003m04;Laje do Muriaé;3302304;Interior;0
485;2003;2003m04;Porciúncula;3304102;Interior;0
486;2003;2003m04;"Natividade;Varre-Sai";9999997;Interior;0
487;2003;2003m04;São Fidélis;3304805;Interior;1
488;2003;2003m04;Cambuci;3300902;Interior;0
489;2003;2003m04;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;1
490;2003;2003m04;Bom Jesus de Itabapoana;3300605;Interior;1
491;2003;2003m04;São João da Barra;3305000;Interior;0
492;2003;2003m04;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior;15
493;2003;2003m04;Nova Friburgo;3303401;Interior;7
494;2003;2003m04;Duas Barras;3301603;Interior;0
495;2003;2003m04;Cantagalo;3301108;Interior;0
496;2003;2003m04;"Cordeiro;Macuco";9999998;Interior;1
497;2003;2003m04;São Sebastião do Alto;3305307;Interior;0
498;2003;2003m04;Santa Maria Madalena;3304607;Interior;0
499;2003;2003m04;Trajano de Morais;3305901;Interior;0
500;2003;2003m04;Bom Jardim;3300506;Interior;0
501;2003;2003m04;Cachoeiras de Macacu;3300803;Interior;1
502;2003;2003m04;Mangaratiba;3302601;Interior;1
503;2003;2003m04;Angra dos Reis;3300100;Interior;10
504;2003;2003m04;Paraty;3303807;Interior;3
505;2003;2003m04;Rio Claro;3304409;Interior;0
506;2003;2003m05;Rio de Janeiro;3304557;Capital;68
507;2003;2003m05;Rio de Janeiro;3304557;Capital;49
508;2003;2003m05;Rio de Janeiro;3304557;Capital;79
509;2003;2003m05;Rio de Janeiro;3304557;Capital;55
510;2003;2003m05;Rio de Janeiro;3304557;Capital;7
511;2003;2003m05;Rio de Janeiro;3304557;Capital;59
512;2003;2003m05;Rio de Janeiro;3304557;Capital;59
513;2003;2003m05;Rio de Janeiro;3304557;Capital;36
514;2003;2003m05;Rio de Janeiro;3304557;Capital;22
515;2003;2003m05;Rio de Janeiro;3304557;Capital;43
516;2003;2003m05;Rio de Janeiro;3304557;Capital;22
517;2003;2003m05;Rio de Janeiro;3304557;Capital;55
518;2003;2003m05;Rio de Janeiro;3304557;Capital;51
519;2003;2003m05;Rio de Janeiro;3304557;Capital;55
520;2003;2003m05;Rio de Janeiro;3304557;Capital;47
521;2003;2003m05;Rio de Janeiro;3304557;Capital;57
522;2003;2003m05;Rio de Janeiro;3304557;Capital;106
523;2003;2003m05;Rio de Janeiro;3304557;Capital;72
524;2003;2003m05;Rio de Janeiro;3304557;Capital;104
525;2003;2003m05;Rio de Janeiro;3304557;Capital;53
526;2003;2003m05;Rio de Janeiro;3304557;Capital;44
527;2003;2003m05;Rio de Janeiro;3304557;Capital;0
528;2003;2003m05;Rio de Janeiro;3304557;Capital;68
529;2003;2003m05;Rio de Janeiro;3304557;Capital;56
530;2003;2003m05;Rio de Janeiro;3304557;Capital;103
531;2003;2003m05;Rio de Janeiro;3304557;Capital;65
532;2003;2003m05;Rio de Janeiro;3304557;Capital;4
533;2003;2003m05;Rio de Janeiro;3304557;Capital;58
534;2003;2003m05;Rio de Janeiro;3304557;Capital;64
535;2003;2003m05;Rio de Janeiro;3304557;Capital;113
536;2003;2003m05;Rio de Janeiro;3304557;Capital;113
537;2003;2003m05;Rio de Janeiro;3304557;Capital;33
538;2003;2003m05;Rio de Janeiro;3304557;Capital;63
539;2003;2003m05;Rio de Janeiro;3304557;Capital;54
540;2003;2003m05;Rio de Janeiro;3304557;Capital;83
541;2003;2003m05;Rio de Janeiro;3304557;Capital;38
542;2003;2003m05;Rio de Janeiro;3304557;Capital;28
543;2003;2003m05;Rio de Janeiro;3304557;Capital;0
544;2003;2003m05;Rio de Janeiro;3304557;Capital;45
545;2003;2003m05;Seropédica;3305554;Baixada Fluminense;3
546;2003;2003m05;Itaguaí;3302007;Baixada Fluminense;6
547;2003;2003m05;Paracambi;3303609;Baixada Fluminense;0
548;2003;2003m05;Nova Iguaçu;3303500;Baixada Fluminense;47
549;2003;2003m05;Mesquita;3302858;Baixada Fluminense;41
550;2003;2003m05;Belford Roxo;3300456;Baixada Fluminense;32
551;2003;2003m05;"Queimados;Japeri";9999981;Baixada Fluminense;6
552;2003;2003m05;Nova Iguaçu;3303500;Baixada Fluminense;30
553;2003;2003m05;Nilópolis;3303203;Baixada Fluminense;34
554;2003;2003m05;Nova Iguaçu;3303500;Baixada Fluminense;19
555;2003;2003m05;Duque de Caxias;3301702;Baixada Fluminense;134
556;2003;2003m05;Duque de Caxias;3301702;Baixada Fluminense;33
557;2003;2003m05;Duque de Caxias;3301702;Baixada Fluminense;0
558;2003;2003m05;Duque de Caxias;3301702;Baixada Fluminense;12
559;2003;2003m05;São João de Meriti;3305109;Baixada Fluminense;47
560;2003;2003m05;"Magé;Guapimirim";9999982;Baixada Fluminense;7
561;2003;2003m05;Magé;3302502;Baixada Fluminense;7
562;2003;2003m05;"Itaboraí;Tanguá";9999983;Interior;36
563;2003;2003m05;São Gonçalo;3304904;Grande Niterói;50
564;2003;2003m05;São Gonçalo;3304904;Grande Niterói;23
565;2003;2003m05;São Gonçalo;3304904;Grande Niterói;77
566;2003;2003m05;São Gonçalo;3304904;Grande Niterói;22
567;2003;2003m05;Niterói;3303302;Grande Niterói;87
568;2003;2003m05;Niterói;3303302;Grande Niterói;50
569;2003;2003m05;Niterói;3303302;Grande Niterói;29
570;2003;2003m05;Niterói;3303302;Grande Niterói;20
571;2003;2003m05;Niterói;3303302;Grande Niterói;7
572;2003;2003m05;Maricá;3302700;Grande Niterói;10
573;2003;2003m05;Barra do Pirai;3300308;Interior;1
574;2003;2003m05;Resende;3304201;Interior;18
575;2003;2003m05;Barra Mansa;3300407;Interior;12
576;2003;2003m05;Valença;3306107;Interior;0
577;2003;2003m05;Rio das Flores;3304508;Interior;1
578;2003;2003m05;Volta Redonda;3306305;Interior;32
579;2003;2003m05;"Piraí;Pinheiral";9999988;Interior;0
580;2003;2003m05;Vassouras;3306206;Interior;1
581;2003;2003m05;"Miguel Pereira;Paty dos Alferes";9999999;Interior;1
582;2003;2003m05;Mendes;3302809;Interior;0
583;2003;2003m05;Engenheiro Paulo de Frontin;3301801;Interior;0
584;2003;2003m05;Itatiaia;3302254;Interior;2
585;2003;2003m05;"Porto Real;Quatis";9999992;Interior;3
586;2003;2003m05;São José do Vale do Rio Preto;3305158;Interior;0
587;2003;2003m05;Petrópolis;3303906;Interior;10
588;2003;2003m05;Petrópolis;3303906;Interior;1
589;2003;2003m05;Paraíba do Sul;3303708;Interior;2
590;2003;2003m05;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;12
591;2003;2003m05;Sapucaia;3305406;Interior;0
592;2003;2003m05;Teresópolis;3305802;Interior;6
593;2003;2003m05;Sumidouro;3305703;Interior;0
594;2003;2003m05;Carmo;3301207;Interior;0
595;2003;2003m05;Araruama;3300209;Interior;5
596;2003;2003m05;Rio Bonito;3304300;Interior;5
597;2003;2003m05;Silva Jardim;3305604;Interior;0
598;2003;2003m05;Casimiro de Abreu;3301306;Interior;1
599;2003;2003m05;Conceição de Macabú;3301405;Interior;0
600;2003;2003m05;"Macaé;Quissamã;Carapebus";9999984;Interior;24
601;2003;2003m05;Saquarema;3305505;Interior;3
602;2003;2003m05;São Pedro da Aldeia;3305208;Interior;8
603;2003;2003m05;"Cabo Frio;Arraial do Cabo";9999985;Interior;32
604;2003;2003m05;Armação dos Búzios;3300233;Interior;2
605;2003;2003m05;Rio das Ostras;3304524;Interior;6
606;2003;2003m05;Iguaba Grande;3301876;Interior;0
607;2003;2003m05;Campos dos Goytacazes;3301009;Interior;57
608;2003;2003m05;Itaocara;3302106;Interior;0
609;2003;2003m05;"Santo Antônio de Pádua;Aperibé";9999993;Interior;1
610;2003;2003m05;Miracema;3303005;Interior;0
611;2003;2003m05;Laje do Muriaé;3302304;Interior;1
612;2003;2003m05;Porciúncula;3304102;Interior;1
613;2003;2003m05;"Natividade;Varre-Sai";9999997;Interior;0
614;2003;2003m05;São Fidélis;3304805;Interior;0
615;2003;2003m05;Cambuci;3300902;Interior;0
616;2003;2003m05;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;4
617;2003;2003m05;Bom Jesus de Itabapoana;3300605;Interior;0
618;2003;2003m05;São João da Barra;3305000;Interior;2
619;2003;2003m05;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior;14
620;2003;2003m05;Nova Friburgo;3303401;Interior;13
621;2003;2003m05;Duas Barras;3301603;Interior;0
622;2003;2003m05;Cantagalo;3301108;Interior;0
623;2003;2003m05;"Cordeiro;Macuco";9999998;Interior;0
624;2003;2003m05;São Sebastião do Alto;3305307;Interior;0
625;2003;2003m05;Santa Maria Madalena;3304607;Interior;0
626;2003;2003m05;Trajano de Morais;3305901;Interior;0
627;2003;2003m05;Bom Jardim;3300506;Interior;0
628;2003;2003m05;Cachoeiras de Macacu;3300803;Interior;2
629;2003;2003m05;Mangaratiba;3302601;Interior;2
630;2003;2003m05;Angra dos Reis;3300100;Interior;7
631;2003;2003m05;Paraty;3303807;Interior;1
632;2003;2003m05;Rio Claro;3304409;Interior;0
633;2003;2003m06;Rio de Janeiro;3304557;Capital;57
634;2003;2003m06;Rio de Janeiro;3304557;Capital;51
635;2003;2003m06;Rio de Janeiro;3304557;Capital;68
636;2003;2003m06;Rio de Janeiro;3304557;Capital;51
637;2003;2003m06;Rio de Janeiro;3304557;Capital;7
638;2003;2003m06;Rio de Janeiro;3304557;Capital;43
639;2003;2003m06;Rio de Janeiro;3304557;Capital;44
640;2003;2003m06;Rio de Janeiro;3304557;Capital;16
641;2003;2003m06;Rio de Janeiro;3304557;Capital;29
642;2003;2003m06;Rio de Janeiro;3304557;Capital;34
643;2003;2003m06;Rio de Janeiro;3304557;Capital;18
644;2003;2003m06;Rio de Janeiro;3304557;Capital;41
645;2003;2003m06;Rio de Janeiro;3304557;Capital;52
646;2003;2003m06;Rio de Janeiro;3304557;Capital;54
647;2003;2003m06;Rio de Janeiro;3304557;Capital;53
648;2003;2003m06;Rio de Janeiro;3304557;Capital;44
649;2003;2003m06;Rio de Janeiro;3304557;Capital;114
650;2003;2003m06;Rio de Janeiro;3304557;Capital;64
651;2003;2003m06;Rio de Janeiro;3304557;Capital;78
652;2003;2003m06;Rio de Janeiro;3304557;Capital;48
653;2003;2003m06;Rio de Janeiro;3304557;Capital;42
654;2003;2003m06;Rio de Janeiro;3304557;Capital;0
655;2003;2003m06;Rio de Janeiro;3304557;Capital;52
656;2003;2003m06;Rio de Janeiro;3304557;Capital;43
657;2003;2003m06;Rio de Janeiro;3304557;Capital;91
658;2003;2003m06;Rio de Janeiro;3304557;Capital;67
659;2003;2003m06;Rio de Janeiro;3304557;Capital;2
660;2003;2003m06;Rio de Janeiro;3304557;Capital;59
661;2003;2003m06;Rio de Janeiro;3304557;Capital;42
662;2003;2003m06;Rio de Janeiro;3304557;Capital;80
663;2003;2003m06;Rio de Janeiro;3304557;Capital;73
664;2003;2003m06;Rio de Janeiro;3304557;Capital;37
665;2003;2003m06;Rio de Janeiro;3304557;Capital;68
666;2003;2003m06;Rio de Janeiro;3304557;Capital;56
667;2003;2003m06;Rio de Janeiro;3304557;Capital;73
668;2003;2003m06;Rio de Janeiro;3304557;Capital;47
669;2003;2003m06;Rio de Janeiro;3304557;Capital;35
670;2003;2003m06;Rio de Janeiro;3304557;Capital;0
671;2003;2003m06;Rio de Janeiro;3304557;Capital;41
672;2003;2003m06;Seropédica;3305554;Baixada Fluminense;6
673;2003;2003m06;Itaguaí;3302007;Baixada Fluminense;10
674;2003;2003m06;Paracambi;3303609;Baixada Fluminense;0
675;2003;2003m06;Nova Iguaçu;3303500;Baixada Fluminense;57
676;2003;2003m06;Mesquita;3302858;Baixada Fluminense;26
677;2003;2003m06;Belford Roxo;3300456;Baixada Fluminense;34
678;2003;2003m06;"Queimados;Japeri";9999981;Baixada Fluminense;8
679;2003;2003m06;Nova Iguaçu;3303500;Baixada Fluminense;19
680;2003;2003m06;Nilópolis;3303203;Baixada Fluminense;29
681;2003;2003m06;Nova Iguaçu;3303500;Baixada Fluminense;16
682;2003;2003m06;Duque de Caxias;3301702;Baixada Fluminense;136
683;2003;2003m06;Duque de Caxias;3301702;Baixada Fluminense;34
684;2003;2003m06;Duque de Caxias;3301702;Baixada Fluminense;1
685;2003;2003m06;Duque de Caxias;3301702;Baixada Fluminense;8
686;2003;2003m06;São João de Meriti;3305109;Baixada Fluminense;49
687;2003;2003m06;"Magé;Guapimirim";9999982;Baixada Fluminense;6
688;2003;2003m06;Magé;3302502;Baixada Fluminense;10
689;2003;2003m06;"Itaboraí;Tanguá";9999983;Interior;48
690;2003;2003m06;São Gonçalo;3304904;Grande Niterói;42
691;2003;2003m06;São Gonçalo;3304904;Grande Niterói;8
692;2003;2003m06;São Gonçalo;3304904;Grande Niterói;66
693;2003;2003m06;São Gonçalo;3304904;Grande Niterói;13
694;2003;2003m06;Niterói;3303302;Grande Niterói;85
695;2003;2003m06;Niterói;3303302;Grande Niterói;44
696;2003;2003m06;Niterói;3303302;Grande Niterói;39
697;2003;2003m06;Niterói;3303302;Grande Niterói;16
698;2003;2003m06;Niterói;3303302;Grande Niterói;14
699;2003;2003m06;Maricá;3302700;Grande Niterói;9
700;2003;2003m06;Barra do Pirai;3300308;Interior;4
701;2003;2003m06;Resende;3304201;Interior;18
702;2003;2003m06;Barra Mansa;3300407;Interior;6
703;2003;2003m06;Valença;3306107;Interior;1
704;2003;2003m06;Rio das Flores;3304508;Interior;0
705;2003;2003m06;Volta Redonda;3306305;Interior;16
706;2003;2003m06;"Piraí;Pinheiral";9999988;Interior;0
707;2003;2003m06;Vassouras;3306206;Interior;0
708;2003;2003m06;"Miguel Pereira;Paty dos Alferes";9999999;Interior;0
709;2003;2003m06;Mendes;3302809;Interior;1
710;2003;2003m06;Engenheiro Paulo de Frontin;3301801;Interior;0
711;2003;2003m06;Itatiaia;3302254;Interior;3
712;2003;2003m06;"Porto Real;Quatis";9999992;Interior;0
713;2003;2003m06;São José do Vale do Rio Preto;3305158;Interior;0
714;2003;2003m06;Petrópolis;3303906;Interior;9
715;2003;2003m06;Petrópolis;3303906;Interior;1
716;2003;2003m06;Paraíba do Sul;3303708;Interior;0
717;2003;2003m06;"Comendador Levy Gasparian;Areal;Três Rios";9999991;Interior;5
718;2003;2003m06;Sapucaia;3305406;Interior;0
719;2003;2003m06;Teresópolis;3305802;Interior;7
720;2003;2003m06;Sumidouro;3305703;Interior;0
721;2003;2003m06;Carmo;3301207;Interior;0
722;2003;2003m06;Araruama;3300209;Interior;3
723;2003;2003m06;Rio Bonito;3304300;Interior;3
724;2003;2003m06;Silva Jardim;3305604;Interior;1
725;2003;2003m06;Casimiro de Abreu;3301306;Interior;1
726;2003;2003m06;Conceição de Macabú;3301405;Interior;1
727;2003;2003m06;"Macaé;Quissamã;Carapebus";9999984;Interior;24
728;2003;2003m06;Saquarema;3305505;Interior;1
729;2003;2003m06;São Pedro da Aldeia;3305208;Interior;6
730;2003;2003m06;"Cabo Frio;Arraial do Cabo";9999985;Interior;19
731;2003;2003m06;Armação dos Búzios;3300233;Interior;3
732;2003;2003m06;Rio das Ostras;3304524;Interior;1
733;2003;2003m06;Iguaba Grande;3301876;Interior;0
734;2003;2003m06;Campos dos Goytacazes;3301009;Interior;48
735;2003;2003m06;Itaocara;3302106;Interior;0
736;2003;2003m06;"Santo Antônio de Pádua;Aperibé";9999993;Interior;0
737;2003;2003m06;Miracema;3303005;Interior;0
738;2003;2003m06;Laje do Muriaé;3302304;Interior;0
739;2003;2003m06;Porciúncula;3304102;Interior;0
740;2003;2003m06;"Natividade;Varre-Sai";9999997;Interior;0
741;2003;2003m06;São Fidélis;3304805;Interior;0
742;2003;2003m06;Cambuci;3300902;Interior;0
743;2003;2003m06;"Itaperuna;São José de Ubá;Cardoso Moreira;Italva";9999986;Interior;4
744;2003;2003m06;Bom Jesus de Itabapoana;3300605;Interior;0
745;2003;2003m06;São João da Barra;3305000;Interior;0
746;2003;2003m06;"Campos dos Goytacazes;São Francisco de Itabapoana";9999987;Interior;12
747;2003;2003m06;Nova Friburgo;3303401;Interior;4
748;2003;2003m06;Duas Barras;3301603;Interior;0
749;2003;2003m06;Cantagalo;3301108;Interior;0
750;2003;2003m06;"Cordeiro;Macuco";9999998;Interior;0
751;2003;2003m06;São Sebastião do Alto;3305307;Interior;0
752;2003;2003m06;Santa Maria Madalena;3304607;Interior;0
753;2003;2003m06;Trajano de Morais;3305901;Interior;0
754;2003;2003m06;Bom Jardim;3300506;Interior;1
755;2003;2003m06;Cachoeiras de Macacu;3300803;Interior;1
756;2003;2003m06;Mangaratiba;3302601;Interior;5
757;2003;2003m06;Angra dos Reis;3300100;Interior;10
758;2003;2003m06;Paraty;3303807;Interior;3
759;2003;2003m06;Rio Claro;3304409;Interior;0
760;2003;2003m07;Rio de Janeiro;3304557;Capital;58
761;2003;2003m07;Rio de Janeiro;3304557;Capital;60
762;2003;2003m07;Rio de Janeiro;3304557;Capital;74
763;2003;2003m07;Rio de Janeiro;3304557;Capital;36
764;2003;2003m07;Rio de Janeiro;3304557;Capital;2
765;2003;2003m07;Rio de Janeiro;3304557;Capital;49
766;2003;2003m07;Rio de Janeiro;3304557;Capital;37
767;2003;2003m07;Rio de Janeiro;3304557;Capital;28
768;2003;2003m07;Rio de Janeiro;3304557;Capital;27
769;2003;2003m07;Rio de Janeiro;3304557;Capital;54
770;2003;2003m07;Rio de Janeiro;3304557;Capital;9
771;2003;2003m07;Rio de Janeiro;3304557;Capital;30
772;2003;2003m07;Rio de Janeiro;3304557;Capital;54
773;2003;2003m07;Rio de Janeiro;3304557;Capital;46
774;2003;2003m07;Rio de Janeiro;3304557;Capital;53
775;2003;2003m07;Rio de Janeiro;3304557;Capital;49
776;2003;2003m07;Rio de Janeiro;3304557;Capital;84
777;2003;2003m07;Rio de Janeiro;3304557;Capital;47
778;2003;2003m07;Rio de Janeiro;3304557;Capital;97
779;2003;2003m07;Rio de Janeiro;3304557;Capital;34
780;2003;2003m07;Rio de Janeiro;3304557;Capital;43
781;2003;2003m07;Rio de Janeiro;3304557;Capital;0
782;2003;2003m07;Rio de Janeiro;3304557;Capital;52
783;2003;2003m07;Rio de Janeiro;3304557;Capital;55
784;2003;2003m07;Rio de Janeiro;3304557;Capital;99
785;2003;2003m07;Rio de Janeiro;3304557;Capital;62
786;2003;2003m07;Rio de Janeiro;3304557;Capital;2
787;2003;2003m07;Rio de Janeiro;3304557;Capital;33
788;2003;2003m07;Rio de Janeiro;3304557;Capital;36
789;2003;2003m07;Rio de Janeiro;3304557;Capital;64
790;2003;2003m07;Rio de Janeiro;3304557;Capital;79
791;2003;2003m07;Rio de Janeiro;3304557;Capital;43
792;2003;2003m07;Rio de Janeiro;3304557;Capital;78
793;2003;2003m07;Rio de Janeiro;3304557;Capital;38
794;2003;2003m07;Rio de Janeiro;3304557;Capital;84
795;2003;2003m07;Rio de Janeiro;3304557;Capital;57
796;2003;2003m07;Rio de Janeiro;3304557;Capital;38
797;2003;2003m07;Rio de Janeiro;3304557;Capital;0
798;2003;2003m07;Rio de Janeiro;3304557;Capital;52
799;2003;2003m07;Seropédica;3305554;Baixada Fluminense;3
800;2003;2003m07;Itaguaí;3302007;Baixada Fluminense;9
801;2003;2003m07;Paracambi;3303609;Baixada Fluminense;3
802;2003;2003m07;Nova Iguaçu;3303500;Baixada Fluminense;48
803;2003;2003m07;Mesquita;3302858;Baixada Fluminense;17
804;2003;2003m07;Belford Roxo;3300456;Baixada Fluminense;26
805;2003;2003m07;"Queimados;Japeri";9999981;Baixada Fluminense;7
806;2003;2003m07;Nova Iguaçu;3303500;Baixada Fluminense;18
807;2003;2003m07;Nilópolis;3303203;Baixada Fluminense;46
808;2003;2003m07;Nova Iguaçu;3303500;Baixada Fluminense;15
809;2003;2003m07;Duque de Caxias;3301702;Baixada Fluminense;99
810;2003;2003m07;Duque de Caxias;3301702;Baixada Fluminense;38
811;2003;2003m07;Duque de Caxias;3301702;Baixada Fluminense;2
812;2003;2003m07;Duque de Caxias;3301702;Baixada Fluminense;16
813;2003;2003m07;São João de Meriti;3305109;Baixada Fluminense;66
814;2003;2003m07;"Magé;Guapimirim";9999982;Baixada Fluminense;9
815;2003;2003m07;Magé;3302502;Baixada Fluminense;6
816;2003;2003m07;"Itaboraí;Tanguá";9999983;Interior;20
817;2003;2003m07;São Gonçalo;3304904;Grande Niterói;33
818;2003;2003m07;São Gonçalo;3304904;Grande Niterói;17
819;2003;2003m07;São Gonçalo;3304904;Grande Niterói;64
820;2003;2003m07;São Gonçalo;3304904;Grande Niterói;7
821;2003;2003m07;Niterói;3303302;Grande Niterói;76
822;2003;2003m07;Niterói;3303302;Grande Niterói;51
823;2003;2003m07;Niterói;3303302;Grande Niterói;37
824;2003;2003m07;Niterói;3303302;Grande Niterói;19
825;2003;2003m07;Niterói;3303302;Grande Niterói;12
826;2003;2003m07;Maricá;3302700;Grande Niterói;7
827;2003;2003m07;Barra do Pirai;3300308;Interior;4
828;2003;2003m07;Resende;3304201;Interior;18
829;2003;2003m07;Barra Mansa;3300407;Interior;6
830;2003;2003m07;Valença;3306107;Interior;1
831;2003;2003m07;Rio das Flores;3304508;Interior;0
832;2003;2003m07;Volta Redonda;3306305;Interior;20
833;2003;2003m07;"Piraí;Pinheiral";9999988;Interior;3
834;2003;2003m07;Vassouras;3306206;Interior;0
835;2003;2003m07;"Miguel Pereira;Paty dos Alferes";9999999;Interior;1
836;2003;2003m07;Mendes;3302809;Interior;0
